EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,91,1763798500,192.168.10.1,192.168.10.5,0.0068,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,92,1763798500,192.168.10.1,192.168.10.5,0.0069,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,93,1763798501,192.168.10.1,192.168.10.5,0.0069,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,94,1763798501,192.168.10.1,192.168.10.5,0.0065,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,95,1763798502,192.168.10.1,192.168.10.5,0.0057,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,96,1763798503,192.168.10.1,192.168.10.5,0.0066,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,97,1763798503,192.168.10.1,192.168.10.5,0.0071,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,98,1763798504,192.168.10.1,192.168.10.5,0.0071,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,99,1763798504,192.168.10.1,192.168.10.5,0.0068,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
RECEIVED,PDR,100,1763798505,192.168.10.1,192.168.10.5,0.0067,192.168.10.1->192.168.10.2->192.168.10.3->192.168.10.5,,
