EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,63,1763798188,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,64,1763798188,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,65,1763798189,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,66,1763798189,192.168.10.1,192.168.10.3,0.0074,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,67,1763798190,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,68,1763798190,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,69,1763798191,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,70,1763798191,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,71,1763798192,192.168.10.1,192.168.10.3,0.006,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,72,1763798192,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,73,1763798193,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,74,1763798193,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,75,1763798194,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,76,1763798194,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,77,1763798195,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,78,1763798195,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,79,1763798196,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,80,1763798196,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,81,1763798197,192.168.10.1,192.168.10.3,0.0045,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,82,1763798197,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,83,1763798198,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,84,1763798198,192.168.10.1,192.168.10.3,0.0063,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,85,1763798199,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,86,1763798199,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,87,1763798200,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,88,1763798200,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,89,1763798201,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,90,1763798201,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,91,1763798202,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,92,1763798202,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,93,1763798203,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,94,1763798203,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,95,1763798204,192.168.10.1,192.168.10.3,0.0056,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,96,1763798204,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,97,1763798205,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,98,1763798205,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,99,1763798206,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,100,1763798206,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,1,1763798274,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,2,1763798275,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,3,1763798275,192.168.10.1,192.168.10.3,0.0064,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,4,1763798276,192.168.10.1,192.168.10.3,0.0045,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,5,1763798276,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,6,1763798277,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,7,1763798277,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,8,1763798278,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,9,1763798278,192.168.10.1,192.168.10.3,0.0044,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,10,1763798279,192.168.10.1,192.168.10.3,0.0042,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,11,1763798279,192.168.10.1,192.168.10.3,0.0039,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,12,1763798280,192.168.10.1,192.168.10.3,0.0041,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,13,1763798280,192.168.10.1,192.168.10.3,0.0041,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,14,1763798281,192.168.10.1,192.168.10.3,0.0065,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,15,1763798281,192.168.10.1,192.168.10.3,0.0089,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,16,1763798282,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,17,1763798282,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,18,1763798283,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,19,1763798283,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,20,1763798284,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,21,1763798284,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,22,1763798285,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,23,1763798285,192.168.10.1,192.168.10.3,0.0056,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,24,1763798286,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,25,1763798286,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,26,1763798287,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,27,1763798287,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,28,1763798288,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,29,1763798288,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,30,1763798289,192.168.10.1,192.168.10.3,0.0063,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,31,1763798289,192.168.10.1,192.168.10.3,0.0041,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,32,1763798290,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,33,1763798290,192.168.10.1,192.168.10.3,0.0044,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,34,1763798291,192.168.10.1,192.168.10.3,0.0068,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,35,1763798291,192.168.10.1,192.168.10.3,0.0065,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,36,1763798292,192.168.10.1,192.168.10.3,0.004,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,37,1763798292,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,38,1763798293,192.168.10.1,192.168.10.3,0.0085,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,39,1763798293,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,40,1763798294,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,41,1763798294,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,42,1763798295,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,43,1763798295,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,44,1763798296,192.168.10.1,192.168.10.3,0.0054,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,45,1763798296,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,46,1763798297,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,47,1763798297,192.168.10.1,192.168.10.3,0.0058,192.168.10.1->192.168.10.2->192.168.10.3,,
